,x1,y1,x2,y2
525,0,228,740.6289816463981,109.0540837931815
684,816,760,825.5764134021771,56.920181544892976
1817,884,684,1158.6368836646297,142.24288351529296
1075,272,532,792.0725923144331,272.74991241166975
1773,748,532,1061.2197274604612,251.12796210179536
1937,544,304,1058.3930506984655,180.47332879637625
2033,1360,608,1376.6091509349278,312.4832690854046
138,816,456,1028.7317800952894,259.26298447049555
1950,0,380,1144.134709129423,42.02023815540493
2444,884,456,1226.387947401156,101.2897071651069
399,0,608,1065.525273033354,128.69027158465096
2054,1360,684,664.1580049775054,117.31538146069936
1070,1360,456,1266.1082795907025,298.0955599941863
1822,1224,684,1191.3708132157965,229.79024359513522
398,1360,532,1204.5464373987866,128.2080291166772
2466,952,532,1154.0137826689524,369.69161390021657
1682,272,228,591.8967953098871,279.4404001639614
2317,816,0,775.352438692033,96.23924419507755
2902,748,456,392.45494860523297,101.88537399905564
2933,0,608,1102.2673131655047,85.8585074037757
2110,952,76,1126.1720515563716,152.08266855572234
846,408,532,1198.2111716712645,125.01354578887006
62,1360,152,1074.9388460761531,124.13499686758806
2562,408,76,1036.5853066504526,96.84928892173922
673,68,760,957.6256497105223,132.93015760262958
971,340,152,879.2308239315637,232.00283617537332
211,68,760,1000.106542615561,241.7297850058663
701,544,0,1031.7513927155865,71.57449872710232
2352,340,152,761.0996588532454,-99.35363701907505
732,1224,76,1181.6660172902398,39.644029793256244
1352,544,684,936.452412773731,275.21701551284536
2016,204,608,890.9819303672999,322.1963356919199
2468,1088,532,1192.0044397732113,369.9199030918958
2787,68,76,1050.084033808128,-135.27687733807187
1058,544,456,985.7871717148523,273.24576127852396
2581,272,152,-101.8784863405542,-62.013881117028106
1976,340,456,621.8843577647397,273.52009217661845
329,952,304,1165.1038937212054,84.22253752118284
1858,884,0,943.068725018421,-86.3981611325484
367,680,456,900.6043885746728,138.3768186427498
850,680,532,1163.127062405599,135.90354762821383
1105,884,608,902.2862725841396,190.3435327899137
2493,1360,608,1203.784129761098,280.65690772071775
1439,748,152,868.9532286255055,72.34181565473607
1823,1292,684,1232.5009155738005,203.27762717418986
1587,816,684,1115.4533159561786,213.2517738414909
1710,748,304,1031.1526410470403,222.53194493663364
1723,204,380,678.5432822858711,215.90285673696835
2985,680,760,1145.5966252474618,132.08522331177568
287,952,152,1627.6585890086833,14.143336913126047
1774,816,532,995.193441818214,195.462521060761
2324,1292,0,930.3846914754337,129.7837066383995
996,612,228,1022.9141122949533,247.55878314712598
1474,272,304,794.5680811444888,65.7428361287937
540,1020,228,727.2193722959537,106.2104377630214
2196,1088,380,1114.6065766512363,328.2663720928997
958,884,76,1056.758757635638,193.1239242967284
949,272,76,830.8968890895861,208.28487103123192
69,408,228,614.5543426243363,134.57290211419993
169,68,608,924.5446798942135,262.31255132154007
2754,612,760,915.0535796602671,337.1370513256503
2928,1088,532,1144.6690331464383,155.11951041561093
361,272,456,604.8519821540297,149.0277609201027
2458,408,532,893.0356760703123,286.6363570486518
1141,476,760,838.2797720510398,291.60271787541154
800,136,380,1211.804268420332,107.07976338463456
1274,952,380,883.0621762679338,-87.02742477489319
1018,680,304,1014.0823828977951,238.93840614982136
2602,272,228,-23.364336462152927,-117.75164248007627
869,544,608,1152.6188857496072,117.14748519665278
718,272,76,995.8030421367301,28.716288091043573
2303,1224,760,1364.365702795121,250.36342501693278
1679,68,228,900.2866648686547,229.49958079210467
1316,952,532,628.5171717323827,-122.92759078099252
1493,136,380,716.2486675010341,99.96926704073283
2005,884,532,1043.6659665594173,216.72252769731298
1227,612,228,909.7441164173766,230.6321896899665
100,1088,304,1128.5103455069295,251.81124180644832
33,816,76,891.7953364382456,117.50851185503308
2611,884,228,1056.4629156103076,127.69388287068526
2348,68,152,964.3315601205813,-57.77493174335727
2230,544,532,885.8568299907025,496.34203308908593
488,340,76,593.1318428413387,58.995522807556625
2158,1360,228,189.98115826208118,-19.375165659341228
2463,748,532,1052.5523352271048,329.78282212166187
1130,1156,684,1096.1506216549926,335.8520433636995
1267,476,380,857.7529887385426,216.91278497996302
2040,408,684,773.6373290571302,357.7174479950132
2601,204,228,810.6262417481428,81.13094012997936
992,340,228,887.6651098236207,267.7020141598961
1459,680,228,1036.1898862773921,299.1024855170007
1044,1020,380,1185.6199922944227,324.08998226869693
2390,68,304,1067.0971121865412,11.117937708622781
1388,136,0,1182.351456671241,137.0463980156252
544,1292,228,778.1456214385443,140.83764408853793
1125,816,684,921.3374171735242,161.1827879761061
1963,884,380,927.1344492487746,191.82053575913787
2277,884,684,1303.5671684260797,60.65265228799446
160,884,532,1058.90240016867,267.2881952857408
2106,680,76,1024.6462215310853,8.939975908697024
1178,136,76,698.9086475785864,-11.61348846478086
480,1224,0,790.1388653293831,77.70994494231027
2946,884,608,1143.097639203494,144.49523496721497
595,476,456,673.1812659546902,87.64559292891622
1895,544,152,859.1544723650426,156.02259733397665
241,680,0,904.6360582042689,92.61715747725667
2742,1224,684,996.6763744562479,357.77954685789496
2749,272,760,872.7308244875134,281.483866760378
129,204,456,746.8179782103605,231.8356113786474
1173,1224,0,1112.2794229654405,-42.4814654784347
1576,68,684,823.547521432901,-68.65285745813529
907,272,760,1104.9404481130293,38.56530369110391
296,136,228,1460.1918158136482,-78.0082402568116
1293,816,456,1310.0355140677111,-35.39515886301657
97,884,304,955.4040007699804,219.2270886908758
2762,1156,760,917.5472538227583,97.87329523176797
1882,1088,76,1255.1593904825231,108.55202329329828
2309,272,0,576.0651403466053,-169.1363456753538
1556,136,608,730.5487449608746,92.59423107802947
168,0,608,1064.7047663923145,289.9901945757486
2141,204,228,545.3431377943223,162.13770733978097
2335,612,76,797.4913498419947,-70.42357215777126
2519,272,760,861.4607861780331,316.8448508902977
2599,68,228,909.6362084517084,92.17773412624378
1712,884,304,1015.8289794098172,161.15101182776962
366,612,456,853.08490425506,146.6111535706678
1804,0,684,484.462135967031,84.66616637599185
2254,748,608,1018.5753106794422,260.06269467023225
812,952,380,1171.3295399933545,123.10247574842279
1548,1020,532,1434.557213621672,183.71731925482595
1331,544,608,895.4653164249762,268.2177993511888
2119,136,152,676.1298945607286,94.18500398658325
2299,952,760,1209.5198819576658,205.17667746810432
103,1292,304,1154.0577476302803,260.2842023252578
979,884,152,1104.0126743430585,208.29890095810086
2794,544,76,976.9626637383362,-83.40181520348872
464,136,0,966.6029041970595,85.2292749275712
1870,272,76,688.0908681414976,105.81024454203005
20,1360,0,1120.511369890624,71.44966890115064
1639,204,76,654.8798057906021,80.56485219840395
1087,1088,532,1208.8976061542385,328.7150894630132
1114,68,684,904.1463811466722,329.02719757690517
1530,1224,456,1050.8170376080898,166.166299480005
2709,408,608,913.1505655645274,294.3196292209232
624,1020,532,808.510958223574,118.19101516884747
692,1360,760,1119.3698509811838,64.87453864300703
2544,612,0,1126.9935698254617,177.06942247006307
46,272,152,579.3953692974687,135.43600998976692
1835,680,760,1016.3646694985672,222.79252513070162
266,952,76,1061.766708374937,150.69689513000912
768,816,228,1084.037573768409,141.04916945296523
1395,612,0,1013.8143915748951,124.16211427612214
1749,544,456,806.4432622985025,235.9948253877827
1254,1020,304,1107.2494172168074,335.5076725139866
831,816,456,1189.3931838892045,118.40635946289751
1046,1156,380,1237.3774600992015,309.60695734981766
1936,476,304,1045.0123811669132,227.1636039916977
2627,544,304,846.4983442103834,228.6737450036815
2061,408,760,981.1336450462328,167.25206088396206
654,204,684,611.2093436098334,57.53395534797288
758,136,228,1167.0557428864433,103.92038816578713
116,748,380,991.3315768927864,236.35667139642396
1648,816,76,973.9592356921285,143.64242007661986
2522,476,760,947.8008966196502,319.2170867671515
2840,816,228,1061.3213690711325,-55.69757375136921
1985,952,456,1068.2799218091368,321.97231462034426
689,1156,760,887.769681469625,79.21046902269336
1988,1156,456,362.8828315271255,97.58700135027242
2043,612,684,875.3383603786052,338.985849165997
1371,408,760,825.2503299593076,303.02121402808274
1052,136,456,942.4760685289931,279.4331890786828
1537,272,532,433.5851972438825,162.62807258403402
1834,612,760,917.5365832343118,221.0027446201142
2129,816,152,956.6142140087967,72.40033145425255
1613,1224,760,1359.5656687605624,270.66453111876325
1384,1292,760,1403.6648024720396,347.94047551131086
1957,476,380,557.3196305478278,142.68882778674921
409,680,608,908.1585747640461,154.99726004387077
24,204,76,643.4243683649596,20.63297218565348
2989,952,760,1152.5436053889393,155.4065435737414
1829,272,760,726.9945728643581,171.12241924279326
730,1088,76,1071.84988450945,28.067701422086614
1636,0,76,989.6019755315635,9.38525027960277
199,680,684,967.960464283863,247.96232184065414
1073,136,532,940.9667205596896,251.89190756583133
2062,476,760,970.1168730496074,312.11460273010704
394,1088,532,1140.417354841561,201.69071840257996
2452,0,532,1102.1164032701358,295.56236239581403
1838,884,760,1044.2079412062426,178.45284798491926
2380,816,228,1095.4821438599859,-10.72189822453737
1912,272,228,412.1194865998872,144.47664197545976
2839,748,228,1072.024253022245,-95.62212484117381
1338,1020,608,715.9265775646658,-91.19403178488434
300,408,228,720.6614418946501,8.216509357666942
2979,272,760,1079.5346049093737,164.86597575075533
2064,612,760,1144.6683819384039,238.16344424664186
1014,408,304,969.6203973281645,252.3540218787993
2204,204,456,611.3538003167747,360.3740576732407
2020,476,608,760.2729111593137,277.9399243078644
257,340,76,572.8227345196949,133.62689731138073
283,680,152,1521.3672772392515,13.767608481437996
1695,1156,228,1119.313975853813,157.58677419526472
70,476,228,678.2776842877881,170.22200388062623
799,68,380,1290.3969731689263,109.57580592853255
252,0,76,1016.2133063131632,20.48530160760719
2241,1292,532,225.23416382028432,48.378958700302135
340,272,380,705.7083320465637,41.85613783920368
2759,952,760,940.4467353126155,144.02646569548315
1196,1360,76,1101.004046623041,-36.786550452656364
2181,68,380,886.8750845089678,369.72838334042086
1501,680,380,909.4849100878555,110.03451088482377
2755,680,760,886.5670509522645,378.6895842842682
1518,408,456,667.8692253272307,189.1648437409778
1239,0,304,1023.9218579520866,268.8531537730338
2174,1020,304,1061.1028453144709,344.0812151138237
2604,408,228,794.1433826134921,77.60973151887455
1460,748,228,1106.554093938511,299.8905232655279
827,544,456,1173.5898933649692,115.23563669188671
239,544,0,754.9730366842892,63.004904042295045
1081,680,532,1071.0587338021103,253.40726842783175
2027,952,608,1077.1534574006466,186.46687151197477
38,1156,76,1068.1350591014682,112.38948510715566
489,408,76,605.0643794616135,53.4480802050045
814,1088,380,1170.2713942756573,170.2041696017752
960,1020,76,1037.4853794587877,189.610954901209
1908,0,228,934.6722658782058,-25.624016672238355
829,680,456,1118.4392498753034,119.22513211060924
2150,816,228,955.2756064820984,266.9246829378571
1605,680,760,1121.4066038511646,386.3286452625545
685,884,760,863.5130695873379,57.44343840936395
1092,0,608,1102.8917996014184,261.3325805068721
2481,544,608,873.6760525735399,283.4963137364358
255,204,76,604.9385751916393,39.87954295049546
2060,340,760,728.9092550710819,239.15251498664622
1220,136,228,867.5680713972886,149.68237228689154
383,340,532,659.4115096660996,145.4529158013071
2636,1156,304,1004.2538200648579,228.8330510369314
221,748,760,977.0153665710964,256.0609970135379
375,1224,456,1177.9577961409245,193.00767383013465
2537,136,0,1063.980820092451,201.83383929212889
48,408,152,694.7295328838743,159.1686865400851
2288,204,760,1367.8083559685942,164.81587640016593
966,0,152,1061.9276492748713,238.47729560214896
1207,680,152,904.2919969969247,136.58666657905806
1240,68,304,876.3960229712327,169.55818259277243
838,1292,456,1280.0471435812733,136.8354950200478
1262,136,380,848.2045063539073,170.83562162685834
108,204,380,715.0001363911404,203.17551155685095
2456,272,532,835.9134960174969,266.1576446389231
1795,816,608,1114.3846616574979,248.71488526312365
131,340,456,733.9116587162362,244.1131871463533
1477,476,304,833.7343309416624,98.76609541545807
1234,1088,228,1076.3490350846898,299.03553635442404
1693,1020,228,1168.0073699067518,186.05938862232375
1709,680,304,1030.002317376487,222.77020226830305
2822,1020,152,1114.789976088144,-69.77296881952626
761,340,228,1022.2832349469276,88.89329851522966
1487,1156,304,1208.960209352266,266.92624297237654
2439,544,456,1058.8014773724938,44.83204172067315
2983,544,760,1103.0328796436888,137.27319284012543
1332,612,608,956.3447951275972,254.624984210005
1273,884,380,890.5979119042507,-97.67003881516322
1573,1292,608,1588.5782656418537,235.34227034021046
