,x1,y1,x2,y2
1530,1224,456,896.3189953073484,268.18100843817547
2709,408,608,542.3536032213096,522.9902171864624
624,1020,532,662.6727293332756,384.1876192712016
692,1360,760,839.6744597430766,326.472127926251
2544,612,0,638.0081974874024,381.97848114053636
46,272,152,451.5741300666655,297.07883634717473
1835,680,760,802.8103923528997,359.87389907863167
266,952,76,752.6252069248771,294.425731663601
768,816,228,927.0831476352719,384.9060188243361
1395,612,0,809.2389269212454,283.5307508219382
1749,544,456,704.4013404937632,378.9702756613626
1254,1020,304,744.9187777644652,482.86930448086787
831,816,456,941.3452699840695,369.52043784468606
1046,1156,380,810.7650125326213,437.7597877176124
1936,476,304,680.3953828642375,438.87996248397917
2627,544,304,541.7870569391148,435.0215654919748
2061,408,760,646.2400563961878,378.89540058459875
654,204,684,518.4063589408238,353.6218422372301
758,136,228,895.3569700945586,366.70827714133566
116,748,380,686.9470589372127,373.36779576078516
1648,816,76,683.1086266779084,307.958257381272
2522,476,760,509.4062830695866,529.6122303716886
2840,816,228,627.177652600044,291.1833477401317
1985,952,456,729.7028790856152,508.05498897407733
689,1156,760,751.1828708019762,327.62067319605876
1988,1156,456,458.1879783091481,554.6430922032757
2043,612,684,554.134228907667,544.196640447647
1371,408,760,473.87677883854394,622.9502379809144
1052,136,456,602.0468041201962,447.3492444497067
1537,272,532,430.28670103603963,303.213127745262
1834,612,760,736.7724003067628,367.95329413212244
2129,816,152,679.5831000545672,232.5439175045285
1613,1224,760,1062.5387200973332,472.5812545475394
1384,1292,760,842.2656139543692,627.9693870570165
1957,476,380,360.6155241587985,330.02721778755244
409,680,608,625.2658342665682,337.0029522764828
24,204,76,479.0356891349379,171.92924961389872
2989,952,760,659.3363696125825,360.2834584941136
1829,272,760,616.0490378893983,316.1486914697123
730,1088,76,904.4139312451448,259.3248403314842
1636,0,76,792.8958543941585,177.8048179562486
199,680,684,677.6304375793293,387.241044538285
1073,136,532,601.0808842283468,420.4334729257423
2062,476,760,653.3884147839626,481.98742317018105
394,1088,532,830.3375024610773,332.0289752291021
2452,0,532,652.95233079951,477.32571410478204
1838,884,760,808.6461033739497,318.5116768689404
2380,816,228,655.9903442669097,190.74252241142267
1912,272,228,390.58429305627124,310.05331889127797
2839,748,228,572.1538883648518,268.22833195741987
1338,1020,608,546.6157519164494,330.521949952908
300,408,228,475.34572782905434,354.60539958160075
2979,272,760,636.7059638149512,393.49660833740586
2064,612,760,769.5192224534767,450.47976024591844
1014,408,304,616.1420919022353,417.904019831871
2204,204,456,506.56782175573153,562.7389811215171
2020,476,608,522.8233640922635,467.04136162346936
257,340,76,448.2256967407652,338.0658967148445
283,680,152,1079.1954394544414,369.0579309005075
1695,1156,228,768.9539631928264,316.9459804266396
70,476,228,544.3549284851288,307.80668665985877
799,68,380,978.202775667979,357.8629818816239
252,0,76,676.3424909724745,175.76808416784365
2241,1292,532,429.9320186051209,491.8698677440834
340,272,380,449.85262124801784,399.55165976109333
2759,952,760,630.8643471211922,333.9960230007189
1196,1360,76,889.9939987742637,87.46129216457189
2181,68,380,644.7789167376259,568.5432999617058
1501,680,380,683.0803118909166,242.34302252460316
2755,680,760,555.6423551915941,586.89126413073
1518,408,456,560.8829929259041,325.40785510312116
1239,0,304,699.6404714697005,415.24513859022113
2174,1020,304,707.1654885835046,541.8903581675434
2604,408,228,517.6289359978628,293.10184442387754
1460,748,228,619.768569861777,660.7096392780329
827,544,456,931.3837515124301,372.11114747853526
239,544,0,535.7450695897987,254.18980401842373
1081,680,532,668.3254347499737,418.98234081759756
2027,952,608,784.6585349059128,632.3265924494592
38,1156,76,706.1654582046467,223.88075634427128
489,408,76,504.22561716532437,340.18064053398143
814,1088,380,978.4440300651472,402.0496426171105
960,1020,76,666.1308001131683,332.53375992223255
1908,0,228,616.18758988234,178.76127273499992
829,680,456,909.592690114006,374.7330437228118
2150,816,228,740.5383419718596,403.0720686256093
1605,680,760,579.0497834802145,779.6437753886623
685,884,760,670.6681362829831,326.0740265981094
1092,0,608,670.0451251922086,409.77473837938055
2481,544,608,518.077525019683,471.35181010758856
255,204,76,422.9638788784205,247.25172061149192
2060,340,760,483.16309163554206,428.6412663250751
1220,136,228,549.4574542534028,299.4739034434858
383,340,532,487.4732397540556,346.8067710945395
2636,1156,304,606.8473968705571,415.16916124590557
221,748,760,663.8133575136835,407.41815280515607
375,1224,456,818.646891735078,327.0508652797089
2537,136,0,537.4064588514316,443.15699377749434
48,408,152,519.8175872895717,306.2711065608489
2288,204,760,974.9255532165957,548.6122757814971
966,0,152,723.6587258345749,367.61263451684385
1207,680,152,620.8329231522548,277.45542576357
1240,68,304,548.4328473828477,332.06331504755553
838,1292,456,1000.4576300228628,369.61303852883816
1262,136,380,553.2162801150525,462.80011247995003
108,204,380,564.9809088091147,354.28291530963884
2456,272,532,471.26377287944615,490.6488855096543
1795,816,608,801.8320338780168,403.7444920919229
131,340,456,552.3277952240228,404.44893503953267
1477,476,304,629.9390337303466,224.74262780282265
1234,1088,228,765.134853421695,441.83022972525214
1693,1020,228,768.1422820274793,359.2526340031761
1709,680,304,759.2862812465678,383.30561411775375
2822,1020,152,580.8978781608757,291.04289931898666
761,340,228,836.230925387827,358.49747612104966
